airline,date_of_journey,source,destination,dep_time,arrival_time,duration,total_stops,additional_info,class,price
Jet Airways,2019-06-24,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
IndiGo,2019-04-24,Kolkata,Banglore,19:35:00,00:10:00,275,1.0,No Info,Economy,4860
SpiceJet,2019-05-01,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,Economy,2017
IndiGo,2019-06-12,Kolkata,Banglore,08:10:00,13:00:00,290,1.0,No Info,Economy,5069
Vistara,2019-06-09,Kolkata,Banglore,07:10:00,10:45:00,1655,1.0,No Info,Economy,9397
IndiGo,2019-04-06,Delhi,Cochin,10:35:00,15:35:00,300,1.0,No Info,Economy,5073
Air India,2019-03-24,Kolkata,Banglore,05:55:00,23:15:00,1040,3.0,No Info,Economy,15145
Multiple carriers,2019-06-24,Delhi,Cochin,09:15:00,19:15:00,600,1.0,No Info,Economy,8099
Air India,2019-03-06,Banglore,New Delhi,11:50:00,19:50:00,480,1.0,No Info,Economy,14594
IndiGo,2019-03-27,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No Info,Economy,4729
IndiGo,2019-05-21,Kolkata,Banglore,22:15:00,00:50:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-05-27,Delhi,Cochin,11:40:00,19:00:00,440,2.0,In-flight meal not included,Economy,19644
Air India,2019-03-27,Delhi,Cochin,19:45:00,19:15:00,1410,2.0,No Info,Economy,8656
Jet Airways,2019-06-09,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,Economy,13014
IndiGo,2019-03-27,Delhi,Cochin,06:40:00,16:10:00,570,1.0,No Info,Economy,6442
Jet Airways,2019-05-09,Delhi,Cochin,13:00:00,12:35:00,1415,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,14:25:00,1730,1.0,In-flight meal not included,Economy,10539
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,In-flight meal not included,Economy,10844
Vistara,2019-06-06,Kolkata,Banglore,17:00:00,09:05:00,965,1.0,No Info,Economy,8452
IndiGo,2019-05-18,Delhi,Cochin,08:35:00,22:30:00,835,1.0,No Info,Economy,7144
SpiceJet,2019-03-09,Banglore,New Delhi,20:30:00,23:20:00,170,0.0,No Info,Economy,5126
Multiple carriers,2019-06-12,Delhi,Cochin,19:00:00,01:30:00,390,1.0,No Info,Economy,6795
Jet Airways,2019-05-12,Kolkata,Banglore,21:10:00,10:05:00,775,1.0,In-flight meal not included,Economy,8586
SpiceJet,2019-05-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,4439
SpiceJet,2019-03-15,Banglore,New Delhi,09:35:00,12:30:00,175,0.0,No check-in baggage included,Economy,6205
IndiGo,2019-05-06,Banglore,Delhi,00:30:00,03:25:00,175,0.0,No Info,Economy,4284
Jet Airways,2019-06-06,Kolkata,Banglore,16:30:00,23:35:00,425,1.0,No Info,Economy,14571
Air Asia,2019-04-06,Kolkata,Banglore,19:55:00,22:25:00,150,0.0,No Info,Economy,3807
SpiceJet,2019-03-06,Kolkata,Banglore,06:55:00,09:35:00,160,0.0,No Info,Economy,3850
SpiceJet,2019-05-18,Kolkata,Banglore,11:35:00,18:50:00,435,1.0,No Info,Economy,8479
Multiple carriers,2019-05-18,Delhi,Cochin,09:00:00,21:00:00,720,1.0,No Info,Economy,8073
IndiGo,2019-06-01,Banglore,Delhi,13:00:00,15:50:00,170,0.0,No Info,Economy,3943
IndiGo,2019-05-09,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,4332
SpiceJet,2019-04-27,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,Economy,4174
Air India,2019-03-01,Banglore,New Delhi,11:50:00,08:55:00,1265,1.0,1 Long layover,Economy,14594
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,19:00:00,810,2.0,In-flight meal not included,Economy,11507
Multiple carriers,2019-06-15,Delhi,Cochin,07:10:00,22:30:00,920,1.0,In-flight meal not included,Economy,6093
IndiGo,2019-03-24,Banglore,New Delhi,18:25:00,21:20:00,175,0.0,No Info,Economy,8033
IndiGo,2019-06-27,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Jet Airways,2019-06-03,Delhi,Cochin,21:25:00,12:35:00,910,2.0,No Info,Economy,13292
Multiple carriers,2019-06-15,Delhi,Cochin,11:40:00,19:15:00,455,1.0,No Info,Economy,9526
SpiceJet,2019-03-21,Kolkata,Banglore,22:20:00,00:40:00,140,0.0,No check-in baggage included,Economy,3815
IndiGo,2019-06-27,Chennai,Kolkata,13:15:00,15:35:00,140,0.0,No Info,Economy,3597
Jet Airways,2019-06-15,Delhi,Cochin,14:35:00,04:25:00,830,2.0,No Info,Economy,13376
SpiceJet,2019-05-09,Mumbai,Hyderabad,05:45:00,07:15:00,90,0.0,No Info,Economy,2017
Air India,2019-03-24,Kolkata,Banglore,09:25:00,01:20:00,955,2.0,No Info,Economy,11853
Jet Airways,2019-06-12,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-03-24,Chennai,Kolkata,09:30:00,12:05:00,155,0.0,No Info,Economy,3859
Air India,2019-06-09,Kolkata,Banglore,07:00:00,05:25:00,1345,2.0,No Info,Economy,12744
Multiple carriers,2019-06-01,Delhi,Cochin,17:50:00,01:30:00,460,2.0,No Info,Economy,18485
Air India,2019-05-06,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No Info,Economy,13227
IndiGo,2019-06-21,Chennai,Kolkata,19:35:00,21:55:00,140,0.0,No Info,Economy,3597
IndiGo,2019-05-12,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,4804
IndiGo,2019-06-15,Banglore,Delhi,06:05:00,08:50:00,165,0.0,No Info,Economy,4423
Jet Airways,2019-06-09,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-05-06,Chennai,Kolkata,09:45:00,12:00:00,135,0.0,No check-in baggage included,Economy,3543
IndiGo,2019-04-12,Kolkata,Banglore,21:25:00,00:05:00,160,0.0,No Info,Economy,4174
SpiceJet,2019-03-09,Delhi,Cochin,16:35:00,22:50:00,375,1.0,No Info,Economy,7084
Air India,2019-05-15,Kolkata,Banglore,09:50:00,08:55:00,1385,2.0,No Info,Economy,14960
Jet Airways,2019-03-24,Kolkata,Banglore,06:30:00,16:20:00,590,1.0,No Info,Economy,13339
Jet Airways,2019-04-12,Banglore,Delhi,08:20:00,11:20:00,180,0.0,No Info,Economy,7229
IndiGo,2019-05-18,Delhi,Cochin,05:05:00,16:10:00,665,1.0,No Info,Economy,6818
IndiGo,2019-06-09,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,6316
Air India,2019-06-18,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,Economy,5201
IndiGo,2019-05-18,Delhi,Cochin,23:30:00,04:35:00,305,1.0,No Info,Economy,10958
IndiGo,2019-06-21,Chennai,Kolkata,11:35:00,14:00:00,145,0.0,No Info,Economy,3858
Jet Airways,2019-06-09,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,10262
Air India,2019-05-24,Kolkata,Banglore,09:10:00,13:15:00,245,1.0,No Info,Economy,8996
Jet Airways,2019-03-27,Delhi,Cochin,05:10:00,19:45:00,2315,2.0,In-flight meal not included,Economy,8098
SpiceJet,2019-05-01,Chennai,Kolkata,08:20:00,10:35:00,135,0.0,No check-in baggage included,Economy,3543
Multiple carriers,2019-05-24,Delhi,Cochin,07:30:00,19:00:00,690,1.0,No Info,Economy,10529
Jet Airways,2019-03-21,Delhi,Cochin,02:15:00,18:50:00,995,1.0,In-flight meal not included,Economy,7438
Jet Airways,2019-05-09,Delhi,Cochin,14:00:00,04:25:00,865,1.0,In-flight meal not included,Economy,12373
IndiGo,2019-05-27,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-21,Banglore,Delhi,08:20:00,11:20:00,180,0.0,In-flight meal not included,Economy,5769
Multiple carriers,2019-03-21,Delhi,Cochin,07:00:00,13:20:00,380,1.0,No Info,Economy,9042
Air India,2019-04-06,Delhi,Cochin,17:20:00,09:25:00,965,1.0,No Info,Economy,4697
Jet Airways,2019-05-09,Kolkata,Banglore,14:05:00,19:50:00,345,1.0,In-flight meal not included,Economy,10844
Air Asia,2019-06-09,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,8420
Multiple carriers,2019-03-06,Delhi,Cochin,07:10:00,16:10:00,540,1.0,In-flight meal not included,Economy,7563
Air India,2019-05-15,Delhi,Cochin,20:40:00,09:25:00,765,1.0,No Info,Economy,7480
Jet Airways,2019-05-06,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,4030
Multiple carriers,2019-06-12,Delhi,Cochin,07:10:00,22:30:00,920,1.0,No Info,Economy,6513
Jet Airways,2019-06-09,Kolkata,Banglore,10:20:00,17:35:00,435,1.0,No Info,Economy,8355
Multiple carriers,2019-05-21,Delhi,Cochin,15:05:00,01:30:00,625,2.0,No Info,Economy,16655
Jet Airways,2019-05-18,Kolkata,Banglore,05:45:00,18:15:00,750,1.0,In-flight meal not included,Economy,10844
SpiceJet,2019-06-21,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No Info,Economy,3873
IndiGo,2019-06-09,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,5224
Jet Airways,2019-05-15,Kolkata,Banglore,16:30:00,12:00:00,1170,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-03-03,Kolkata,Banglore,05:30:00,08:20:00,170,0.0,No Info,Economy,4778
Jet Airways,2019-03-09,Delhi,Cochin,20:50:00,18:50:00,1320,1.0,No Info,Economy,16289
Air India,2019-03-18,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,5674
Air India,2019-03-12,Mumbai,Hyderabad,06:00:00,11:55:00,1795,2.0,No Info,Economy,12854
Air India,2019-03-09,Banglore,New Delhi,22:00:00,11:05:00,785,1.0,No Info,Economy,8425
Jet Airways,2019-03-21,Delhi,Cochin,05:30:00,18:50:00,2240,2.0,In-flight meal not included,Economy,9328
Multiple carriers,2019-03-03,Delhi,Cochin,02:15:00,15:30:00,795,1.0,No Info,Economy,17057
Jet Airways,2019-05-03,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
IndiGo,2019-03-03,Delhi,Cochin,11:30:00,21:00:00,570,1.0,No Info,Economy,14871
Jet Airways,2019-06-27,Delhi,Cochin,12:15:00,19:00:00,1845,2.0,No Info,Economy,14300
Jet Airways,2019-06-12,Kolkata,Banglore,21:10:00,09:20:00,730,1.0,In-flight meal not included,Economy,8529
Multiple carriers,2019-06-09,Delhi,Cochin,04:55:00,19:00:00,845,1.0,No Info,Economy,10877
IndiGo,2019-05-21,Kolkata,Banglore,17:35:00,22:15:00,280,1.0,No Info,Economy,5386
Multiple carriers,2019-03-27,Delhi,Cochin,10:45:00,18:50:00,485,1.0,No Info,Economy,11622
Multiple carriers,2019-05-27,Delhi,Cochin,03:50:00,19:00:00,910,1.0,No Info,Economy,10197
Air Asia,2019-05-21,Delhi,Cochin,16:45:00,22:30:00,345,1.0,No Info,Economy,8028
IndiGo,2019-06-01,Mumbai,Hyderabad,12:00:00,13:30:00,90,0.0,No Info,Economy,2754
Air India,2019-03-03,Banglore,New Delhi,08:15:00,21:25:00,790,1.0,No Info,Economy,6781
SpiceJet,2019-05-21,Kolkata,Banglore,17:10:00,19:40:00,150,0.0,No check-in baggage included,Economy,3841
Multiple carriers,2019-06-06,Delhi,Cochin,10:20:00,19:15:00,535,1.0,No Info,Economy,8266
IndiGo,2019-03-24,Banglore,New Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,6144
Jet Airways,2019-04-24,Banglore,Delhi,11:10:00,14:05:00,175,0.0,In-flight meal not included,Economy,4544
Jet Airways,2019-06-03,Delhi,Cochin,05:30:00,12:35:00,425,2.0,No Info,Economy,14441
Air India,2019-06-12,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-05-18,Kolkata,Banglore,20:25:00,14:25:00,1080,1.0,No Info,Economy,13067
Jet Airways,2019-06-12,Kolkata,Banglore,18:55:00,23:35:00,1720,1.0,In-flight meal not included,Economy,8529
IndiGo,2019-05-15,Delhi,Cochin,08:35:00,16:10:00,455,1.0,No Info,Economy,6442
Multiple carriers,2019-06-27,Delhi,Cochin,10:20:00,21:00:00,640,1.0,No Info,Economy,6480
Air India,2019-03-03,Banglore,New Delhi,10:30:00,11:20:00,1490,1.0,No Info,Economy,11003
Vistara,2019-06-12,Banglore,Delhi,21:00:00,23:50:00,170,0.0,No Info,Economy,4668
Jet Airways,2019-05-09,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,No Info,Economy,13941
Vistara,2019-05-12,Kolkata,Banglore,07:10:00,18:50:00,700,1.0,No Info,Economy,8820
Air India,2019-03-09,Delhi,Cochin,17:45:00,23:00:00,315,1.0,No Info,Economy,9064
Jet Airways,2019-06-06,Kolkata,Banglore,08:25:00,19:50:00,685,1.0,In-flight meal not included,Economy,10844
Jet Airways,2019-05-18,Delhi,Cochin,05:30:00,19:00:00,810,2.0,No Info,Economy,15129
Multiple carriers,2019-05-09,Delhi,Cochin,07:10:00,16:10:00,540,1.0,No Info,Economy,6513
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,No Info,Economy,14676
IndiGo,2019-05-18,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
IndiGo,2019-04-12,Kolkata,Banglore,15:15:00,17:45:00,150,0.0,No Info,Economy,4174
Jet Airways,2019-03-09,Delhi,Cochin,15:55:00,04:25:00,750,2.0,No Info,Economy,19172
SpiceJet,2019-04-12,Banglore,Delhi,05:55:00,08:35:00,160,0.0,No Info,Economy,4423
SpiceJet,2019-06-12,Kolkata,Banglore,06:55:00,09:30:00,155,0.0,No Info,Economy,3873
IndiGo,2019-06-03,Delhi,Cochin,21:50:00,03:35:00,345,1.0,No Info,Economy,7189
Jet Airways,2019-06-06,Kolkata,Banglore,06:30:00,04:40:00,1330,1.0,No Info,Economy,13731
Jet Airways,2019-05-12,Kolkata,Banglore,09:35:00,10:55:00,1520,1.0,No Info,Economy,14151
Air India,2019-05-21,Chennai,Kolkata,11:40:00,13:55:00,135,0.0,No Info,Economy,4667
Jet Airways,2019-05-01,Kolkata,Banglore,20:25:00,19:10:00,1365,1.0,No Info,Economy,11467
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,16:45:00,480,1.0,No Info,Economy,12395
Multiple carriers,2019-05-21,Delhi,Cochin,17:15:00,00:55:00,460,1.0,No Info,Economy,7858
IndiGo,2019-05-24,Kolkata,Banglore,20:20:00,22:55:00,155,0.0,No Info,Economy,4804
Jet Airways,2019-06-09,Kolkata,Banglore,20:25:00,09:45:00,800,1.0,In-flight meal not included,Economy,13469
IndiGo,2019-03-06,Delhi,Cochin,14:30:00,17:35:00,185,0.0,No Info,Economy,7673
Jet Airways,2019-06-09,Kolkata,Banglore,17:00:00,18:00:00,1500,1.0,No Info,Economy,14151
Jet Airways,2019-06-24,Delhi,Cochin,15:00:00,12:35:00,1295,1.0,In-flight meal not included,Economy,10262
Jet Airways,2019-06-24,Delhi,Cochin,09:40:00,12:35:00,1615,2.0,No Info,Economy,13014
Jet Airways,2019-05-09,Delhi,Cochin,13:00:00,19:00:00,360,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-05-18,Delhi,Cochin,10:00:00,19:00:00,540,1.0,In-flight meal not included,Economy,11399
SpiceJet,2019-05-06,Banglore,Delhi,09:30:00,12:20:00,170,0.0,No Info,Economy,3971
Multiple carriers,2019-06-27,Delhi,Cochin,06:00:00,21:00:00,900,1.0,In-flight meal not included,Economy,6007
Air India,2019-03-15,Banglore,New Delhi,10:30:00,22:55:00,745,1.0,No Info,Economy,6383
IndiGo,2019-05-12,Banglore,Delhi,08:30:00,11:20:00,170,0.0,No Info,Economy,5740
SpiceJet,2019-06-15,Mumbai,Hyderabad,13:15:00,14:45:00,90,0.0,No check-in baggage included,Economy,1965
Multiple carriers,2019-03-21,Delhi,Cochin,07:10:00,21:20:00,850,2.0,In-flight meal not included,Economy,5935
IndiGo,2019-04-06,Kolkata,Banglore,09:35:00,12:20:00,165,0.0,No Info,Economy,4174
IndiGo,2019-03-21,Delhi,Cochin,04:45:00,13:20:00,515,1.0,No Info,Economy,7738
Air India,2019-05-24,Delhi,Cochin,22:00:00,19:15:00,1275,2.0,No Info,Economy,10441
Air India,2019-03-15,Mumbai,Hyderabad,21:05:00,22:25:00,80,0.0,No Info,Economy,3100
Jet Airways,2019-06-06,Delhi,Cochin,17:30:00,19:00:00,1530,1.0,No Info,Economy,14714
Vistara,2019-06-09,Kolkata,Banglore,17:00:00,18:50:00,1550,1.0,No Info,Economy,9135
Air India,2019-04-01,Kolkata,Banglore,16:50:00,18:30:00,1540,1.0,No Info,Economy,7893
Jet Airways,2019-05-06,Kolkata,Banglore,17:00:00,23:35:00,395,1.0,No Info,Economy,12121
Air India,2019-06-09,Delhi,Cochin,14:10:00,17:10:00,180,0.0,No Info,Economy,6094
IndiGo,2019-06-09,Banglore,Delhi,10:10:00,13:00:00,170,0.0,No Info,Economy,4423
Jet Airways,2019-03-21,Banglore,New Delhi,20:35:00,07:40:00,665,1.0,In-flight meal not included,Economy,7832
Vistara,2019-04-03,Banglore,Delhi,11:30:00,14:20:00,170,0.0,No Info,Economy,5403
SpiceJet,2019-04-01,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-03-21,Delhi,Cochin,10:45:00,04:25:00,1060,2.0,No Info,Economy,11093
Jet Airways,2019-04-24,Banglore,Delhi,19:50:00,22:50:00,180,0.0,No Info,Economy,7229
IndiGo,2019-05-27,Banglore,Delhi,16:55:00,19:55:00,180,0.0,No Info,Economy,4823
Jet Airways,2019-05-01,Kolkata,Banglore,09:35:00,19:10:00,575,1.0,No Info,Economy,11467
IndiGo,2019-05-01,Kolkata,Banglore,07:10:00,12:40:00,330,1.0,No Info,Economy,6111
Jet Airways,2019-05-09,Kolkata,Banglore,17:00:00,10:55:00,1075,1.0,In-flight meal not included,Economy,8066
IndiGo,2019-03-27,Delhi,Cochin,04:45:00,21:00:00,975,1.0,No Info,Economy,7258
Air India,2019-03-27,Delhi,Cochin,05:10:00,08:00:00,170,0.0,No Info,Economy,4729
Multiple carriers,2019-03-06,Delhi,Cochin,09:10:00,18:50:00,580,1.0,No Info,Economy,15135
Air India,2019-05-24,Kolkata,Banglore,09:25:00,01:20:00,955,2.0,No Info,Economy,12718
Jet Airways,2019-06-18,Mumbai,Hyderabad,02:55:00,04:20:00,85,0.0,No Info,Economy,5678
IndiGo,2019-06-24,Delhi,Cochin,06:50:00,12:10:00,320,1.0,No Info,Economy,5298
Jet Airways,2019-03-06,Banglore,New Delhi,11:40:00,00:45:00,785,1.0,No Info,Economy,14815
SpiceJet,2019-05-18,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,4491
Multiple carriers,2019-03-27,Delhi,Cochin,10:20:00,18:50:00,510,1.0,No Info,Economy,11421
Jet Airways,2019-03-18,Banglore,New Delhi,08:00:00,07:40:00,1420,1.0,No Info,Economy,12284
Jet Airways,2019-05-12,Banglore,Delhi,06:00:00,08:45:00,165,0.0,No Info,Economy,7229
IndiGo,2019-04-15,Banglore,Delhi,07:10:00,10:05:00,175,0.0,No Info,Economy,4823
Jet Airways,2019-06-27,Delhi,Cochin,20:55:00,04:25:00,450,1.0,In-flight meal not included,Economy,12898
Multiple carriers,2019-06-27,Delhi,Cochin,07:05:00,21:00:00,835,1.0,No Info,Economy,13587
Jet Airways,2019-05-18,Delhi,Cochin,09:00:00,04:25:00,1165,1.0,In-flight meal not included,Economy,12373
Multiple carriers,2019-03-21,Delhi,Cochin,07:10:00,22:20:00,910,1.0,In-flight meal not included,Economy,5999
Air India,2019-05-18,Kolkata,Banglore,08:20:00,18:30:00,610,2.0,No Info,Economy,10907
Jet Airways,2019-06-06,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No Info,Economy,14151
IndiGo,2019-05-12,Banglore,Delhi,23:30:00,02:20:00,170,0.0,No Info,Economy,4591
Jet Airways,2019-03-06,Banglore,New Delhi,14:05:00,20:20:00,375,1.0,No Info,Economy,19225
Jet Airways,2019-05-06,Kolkata,Banglore,14:05:00,12:00:00,1315,1.0,In-flight meal not included,Economy,9663
Jet Airways,2019-05-01,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,In-flight meal not included,Economy,10844
Multiple carriers,2019-05-09,Delhi,Cochin,13:00:00,21:00:00,480,1.0,No Info,Economy,13727
Jet Airways,2019-05-18,Kolkata,Banglore,09:35:00,21:05:00,690,1.0,No Info,Economy,14151
Jet Airways,2019-06-27,Delhi,Cochin,18:15:00,12:35:00,1100,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-06-12,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No Info,Economy,3873
Jet Airways,2019-06-24,Delhi,Cochin,19:30:00,04:25:00,535,2.0,No Info,Economy,13014
Air India,2019-06-21,Kolkata,Banglore,14:15:00,16:45:00,150,0.0,No Info,Economy,5510
Jet Airways,2019-03-09,Delhi,Cochin,10:45:00,04:25:00,1060,2.0,No Info,Economy,17282
Multiple carriers,2019-03-27,Delhi,Cochin,09:45:00,21:20:00,695,2.0,No Info,Economy,6653
IndiGo,2019-03-03,Delhi,Cochin,09:55:00,15:10:00,315,1.0,No Info,Economy,12214
Air India,2019-05-01,Mumbai,Hyderabad,13:55:00,15:25:00,90,0.0,No Info,Economy,3625
IndiGo,2019-03-03,Banglore,New Delhi,08:30:00,11:30:00,180,0.0,No Info,Economy,6860
GoAir,2019-06-24,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,3876
Vistara,2019-04-27,Banglore,Delhi,19:30:00,22:15:00,165,0.0,No Info,Economy,5613
Air India,2019-03-27,Delhi,Cochin,05:55:00,07:40:00,1545,2.0,No Info,Economy,8971
Jet Airways,2019-05-21,Banglore,Delhi,19:50:00,22:50:00,180,0.0,In-flight meal not included,Economy,4030
IndiGo,2019-03-27,Delhi,Cochin,15:00:00,01:35:00,635,1.0,No Info,Economy,8075
Multiple carriers,2019-06-15,Delhi,Cochin,06:00:00,21:00:00,900,1.0,No Info,Economy,7005
IndiGo,2019-03-06,Kolkata,Banglore,22:10:00,00:55:00,165,0.0,No Info,Economy,4778
Vistara,2019-05-09,Chennai,Kolkata,07:05:00,09:20:00,135,0.0,No Info,Economy,3687
Jet Airways,2019-06-09,Delhi,Cochin,11:30:00,04:25:00,1015,1.0,In-flight meal not included,Economy,10262
IndiGo,2019-05-06,Delhi,Cochin,10:35:00,01:30:00,895,1.0,No Info,Economy,6979
Multiple carriers,2019-03-21,Delhi,Cochin,07:05:00,16:10:00,545,1.0,No Info,Economy,6717
Jet Airways,2019-03-06,Banglore,New Delhi,08:55:00,23:00:00,845,1.0,No Info,Economy,16736
Air India,2019-03-15,Banglore,New Delhi,11:50:00,19:50:00,480,1.0,No Info,Economy,7192
IndiGo,2019-04-15,Kolkata,Banglore,06:20:00,10:30:00,250,1.0,No Info,Economy,4226
Multiple carriers,2019-05-21,Delhi,Cochin,08:30:00,19:00:00,630,1.0,No Info,Economy,9627
Jet Airways,2019-04-03,Delhi,Cochin,02:15:00,19:00:00,1005,1.0,In-flight meal not included,Economy,4757
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,22:35:00,510,1.0,No Info,Economy,14571
Air Asia,2019-04-01,Kolkata,Banglore,06:50:00,10:30:00,220,1.0,No Info,Economy,5162
Jet Airways,2019-05-18,Kolkata,Banglore,16:30:00,16:20:00,1430,1.0,In-flight meal not included,Economy,10844
SpiceJet,2019-03-21,Kolkata,Banglore,09:00:00,11:30:00,150,0.0,No check-in baggage included,Economy,3815
Jet Airways,2019-03-06,Banglore,New Delhi,11:40:00,09:30:00,1310,1.0,No Info,Economy,17261
Jet Airways,2019-03-06,Banglore,New Delhi,21:25:00,07:40:00,615,1.0,No Info,Economy,16736
SpiceJet,2019-06-21,Kolkata,Banglore,09:00:00,11:25:00,145,0.0,No check-in baggage included,Economy,3841
Jet Airways,2019-05-24,Kolkata,Banglore,14:05:00,20:45:00,400,1.0,In-flight meal not included,Economy,10844
IndiGo,2019-03-21,Delhi,Cochin,10:45:00,21:00:00,615,1.0,No Info,Economy,6838
Air India,2019-05-12,Kolkata,Banglore,12:00:00,13:15:00,1515,1.0,No Info,Economy,6612
Air India,2019-03-09,Banglore,New Delhi,13:20:00,16:10:00,170,0.0,No Info,Economy,8851
Vistara,2019-03-06,Mumbai,Hyderabad,08:45:00,19:55:00,670,1.0,No Info,Economy,12395
Air Asia,2019-06-24,Banglore,Delhi,04:55:00,07:45:00,170,0.0,No Info,Economy,4282
Jet Airways,2019-05-21,Kolkata,Banglore,20:00:00,09:20:00,800,1.0,No Info,Economy,14781
Multiple carriers,2019-06-12,Delhi,Cochin,09:45:00,22:30:00,765,1.0,No Info,Economy,9646
IndiGo,2019-05-27,Delhi,Cochin,15:00:00,01:30:00,630,1.0,No Info,Economy,6628
Vistara,2019-06-18,Banglore,Delhi,07:00:00,09:40:00,160,0.0,No Info,Economy,4668
Multiple carriers,2019-03-06,Delhi,Cochin,18:00:00,01:35:00,455,1.0,No Info,Economy,16863
Multiple carriers,2019-06-09,Delhi,Cochin,07:00:00,19:00:00,720,1.0,No Info,Economy,12192
Jet Airways,2019-03-21,Delhi,Cochin,02:15:00,04:25:00,1570,1.0,No Info,Economy,12719
Jet Airways,2019-05-21,Delhi,Cochin,21:50:00,12:35:00,885,1.0,In-flight meal not included,Economy,12898
Jet Airways,2019-06-03,Delhi,Cochin,19:45:00,19:00:00,1395,1.0,In-flight meal not included,Economy,10262
SpiceJet,2019-05-24,Kolkata,Banglore,15:55:00,21:25:00,330,1.0,No Info,Economy,7804
IndiGo,2019-04-18,Kolkata,Banglore,04:40:00,07:15:00,155,0.0,No Info,Economy,4174
IndiGo,2019-06-27,Mumbai,Hyderabad,20:05:00,21:40:00,95,0.0,No Info,Economy,2227
Jet Airways,2019-03-18,Banglore,New Delhi,22:50:00,09:00:00,610,1.0,In-flight meal not included,Economy,11087
Multiple carriers,2019-03-21,Delhi,Cochin,08:00:00,18:50:00,650,1.0,No Info,Economy,11667
Air India,2019-03-06,Delhi,Cochin,18:05:00,21:10:00,185,0.0,No Info,Economy,7931
IndiGo,2019-06-12,Chennai,Kolkata,22:05:00,00:25:00,140,0.0,No Info,Economy,5277
Jet Airways,2019-06-12,Kolkata,Banglore,06:30:00,18:15:00,705,1.0,No Info,Economy,13626
Jet Airways,2019-05-18,Delhi,Cochin,18:15:00,04:25:00,610,1.0,In-flight meal not included,Economy,12373
Jet Airways,2019-03-24,Kolkata,Banglore,06:30:00,18:10:00,700,1.0,In-flight meal not included,Economy,10031
Jet Airways,2019-05-12,Kolkata,Banglore,16:30:00,20:45:00,1695,1.0,In-flight meal not included,Economy,10844
GoAir,2019-05-09,Delhi,Cochin,10:35:00,19:35:00,540,1.0,No Info,Economy,6591
Jet Airways,2019-04-01,Delhi,Cochin,18:15:00,19:00:00,1485,1.0,In-flight meal not included,Economy,5406
Jet Airways,2019-05-15,Kolkata,Banglore,21:10:00,16:20:00,1150,1.0,In-flight meal not included,Economy,10844
